iteration,train_reward,train_reward_ema,train_latency,train_cpu,train_error,train_traffic,action_0,action_1,action_2,eval_return_mean,eval_return_std,grader_score_mean,grader_score_std,eval_episode_length_mean,eval_latency,eval_cpu,eval_error,eval_traffic
0,0.7912725806236267,0.7912725806236267,0.383444219827652,1.3617886304855347,0.03766518458724022,0.5454220771789551,12,300,3688,2.6633822064124906,0.6296957946099484,0.792407491123925,0.035387508283686274,3.35,0.36237314343452454,1.3939921855926514,0.03518421947956085,0.5686190724372864
