iteration,train_reward,train_reward_ema,train_latency,train_cpu,train_error,train_traffic,action_0,action_1,action_2,eval_return_mean,eval_return_std,grader_score_mean,grader_score_std,eval_episode_length_mean,eval_latency,eval_cpu,eval_error,eval_traffic
0,0.7841832041740417,0.7841832041740417,0.4099009335041046,1.3636173009872437,0.039604056626558304,0.5404307842254639,104,267,3629,2.6633822064124906,0.6296957946099484,0.792407491123925,0.035387508283686274,3.35,0.36237314343452454,1.3939921855926514,0.03518421947956085,0.5686190724372864
5,0.7573537826538086,0.7786523424541952,0.5334543585777283,1.3194013833999634,0.042534079402685165,0.5484992861747742,306,667,3027,2.6633822064124906,0.6296957946099484,0.792407491123925,0.035387508283686274,3.35,0.36237314343452454,1.3939921855926514,0.03518421947956085,0.5686190724372864
