iteration,train_reward,train_reward_ema,train_latency,train_cpu,train_error,train_traffic,action_0,action_1,action_2,eval_return_mean,eval_return_std,grader_score_mean,grader_score_std,eval_episode_length_mean,eval_latency,eval_cpu,eval_error,eval_traffic
0,0.6427809000015259,0.6427809000015259,1.020072102546692,1.12020742893219,0.08885673433542252,0.5371517539024353,620,723,657,2.634051128719954,0.9209272738583637,0.5935735914320708,0.052818157330030924,4.4,0.8884716629981995,0.8641588091850281,0.060292139649391174,0.5111793875694275
5,0.6418572068214417,0.6414256326210499,1.0191210508346558,1.1404297351837158,0.08787395060062408,0.5365592241287231,617,754,629,2.634051128719954,0.9209272738583637,0.5935735914320708,0.052818157330030924,4.4,0.8884716629981995,0.8641588091850281,0.060292139649391174,0.5111793875694275
10,0.6416820287704468,0.6406903411958903,1.0013222694396973,1.1563842296600342,0.09570051729679108,0.5468680262565613,556,743,701,2.634051128719954,0.9209272738583637,0.5935735914320708,0.052818157330030924,4.4,0.8884716629981995,0.8641588091850281,0.060292139649391174,0.5111793875694275
