iteration,train_reward,train_reward_ema,train_latency,train_cpu,train_error,train_traffic,action_0,action_1,action_2,eval_return_mean,eval_return_std,grader_score_mean,grader_score_std,eval_episode_length_mean,eval_latency,eval_cpu,eval_error,eval_traffic
0,0.6419113874435425,0.6419113874435425,1.0422892570495605,1.1236629486083984,0.07702478021383286,0.5399748086929321,1284,1479,1237,2.7560454380097905,0.9684912545122618,0.6038392964813802,0.06076579065632991,4.5,1.1824867725372314,1.1710045337677002,0.0724513977766037,0.5800571441650391
5,0.6873133182525635,0.6562006872773172,0.7897359728813171,1.2970019578933716,0.07436651736497879,0.5499742031097412,535,1576,1889,2.8568722329790104,0.8886180186224937,0.6997857275402996,0.09006122224462587,4.05,0.6991950869560242,1.3982038497924805,0.06505971401929855,0.5553918480873108
