iteration,train_reward,train_reward_ema,train_latency,train_cpu,train_error,train_traffic,action_0,action_1,action_2,eval_return_mean,eval_return_std,grader_score_mean,grader_score_std,eval_episode_length_mean,eval_latency,eval_cpu,eval_error,eval_traffic
0,0.6498426795005798,0.6498426795005798,0.979518711566925,1.1526621580123901,0.09216545522212982,0.5487194657325745,651,585,764,2.6328668025893696,0.4134174354554571,0.7738474388589696,0.03666616284797241,3.4,0.4265511929988861,0.9179301261901855,0.06654997169971466,0.5485005974769592
